Date,A,AA,AAPL,ABBV,ABC,ABT,ACE,ACI,ACN,ADBE,ADI,ADM,ADP,ADSK,ADT,AEE
2009-11-03,17.076484372713,,24.257005731542,,20.556142070811,19.658655271593,44.1391755839964,200.53560548349412,32.169601489549,33.01,20.724993318196,26.157763429443,28.923512864205,25.23,,16.542523375587
2009-11-04,17.090129186435,,24.521744443103,,20.502979634421,19.845769182566,44.36297015599013,200.99261461176096,32.481682049359,33.86,20.965701719105,26.403684113518,29.030241693962,25.43,,16.722258272271
2009-11-05,17.826949127407,,24.935572173731,,20.759931410306,20.122541842547,43.906773528464434,207.29934058184352,32.869674096689,34.7,21.559449108011,26.584025948506,30.054838459631,26.12,,17.109379588206
2009-11-06,17.85423875485,,24.975398643009,,20.928279125541,20.087457984239,44.1391755839964,202.54644564786827,33.105843168977,34.65,21.278622640285,26.551236523963,30.111760502169,26.49,,17.060989423714
2009-11-09,18.393208896857,,25.890417879081,,21.096626840776,20.407110915485,45.5077654665735,213.1490574236592,33.721569678872,36.45,21.768063055465,26.608618016914,30.560021587149,27.59,,17.544891068633
2009-11-10,18.420498524301,,26.08575906431,,21.566228362222,20.582530207022,45.03435387197136,211.77803003885867,33.249231534295,36.6,22.233432630554,26.731578358951,30.688096182858,27.6,,17.648584278259
2009-11-11,18.7343292399,,26.120457827475,,21.504205519767,20.761847705038,44.98270897074203,210.9554136079783,32.979324023109,35.92,22.241456243918,26.362697332839,30.873092821103,27.69,,17.717713084676
2009-11-12,18.713862019317,,25.958530266036,,21.247253743881,20.750153085602,44.397400090143016,207.48214423315025,33.266100753745,35.61,21.984700616283,26.436473538061,30.823286033883,26.98,,17.558716829917
2009-11-13,19.518906028898,,26.274674552656,,21.796598919912,20.641003304201,44.32854022183725,207.75634971011036,33.358881460715,36.51,21.952606162828,26.649604797593,30.958475884909,27.25,,17.779929010451
2009-11-16,20.037408950323,,26.554834936734,,21.725715671392,20.906081344746,44.02727829799952,213.7888702032328,33.670962020524,36.81,22.610542458644,26.174158141715,31.264431863546,27.44,,17.828319174943
2009-11-17,20.214791528705,,26.602385093665,,21.513065925832,20.781338737431,44.242465386455045,218.35896148590132,33.949304141436,36.9,22.618566072008,26.510249743284,31.314238650767,27.0,,17.89744798136
2009-11-18,20.09881061207,,26.468730598508,,21.681413641067,20.730662053209,43.87234359431155,215.34270123934007,33.738438898321,36.59,22.706825819007,26.279725832473,31.171933544424,24.2,,17.890535100718
2009-11-19,19.873671185662,,25.768329638313,,21.521926331897,20.644901510679,43.278427230174316,209.49298439752442,33.527573655206,36.11,22.337739604281,25.991570943959,30.908669097689,24.05,,17.524152426708
2009-11-20,19.723578234724,,25.692506415099,,21.770837499717,20.909979551224,42.80501563557216,203.460463904402,33.595050533003,35.81,22.048889523191,26.032735928032,30.915784353006,23.81,,17.475762262216
2009-11-23,19.976007288575,,26.458449483496,,22.197542358838,20.711171020816,42.83083808618683,199.80439087826716,34.193907823448,36.44,22.417975737917,26.22209485477,31.477889523061,24.36,,17.696974442751
2009-11-24,19.948717661132,,26.27338941328,,22.241990781663,21.143871939941,42.882482987416154,196.6053269803992,34.193907823448,35.95,23.862226143367,25.736348042703,31.300008140132,23.88,,17.81449341366
2009-11-25,20.153389866957,,26.241260928867,,22.206432043403,21.210141450077,42.908305438030816,199.25597992434695,34.227646262347,36.17,23.942462277003,25.851609998109,31.307123395449,24.03,,17.973489668419
2009-11-27,19.682643793558,,25.778610753325,,22.099755828622,21.081500636283,41.47085568714794,193.8632722107981,34.168603994275,35.38,23.87024975673,25.234135237008,30.972706395543,23.62,,17.683148681467
2009-11-30,19.730400641584,,25.691221275723,,21.948631191017,21.241327101906,41.927052314673645,191.47669783699092,34.615638309677,35.08,24.062816477457,25.365863186043,30.915784353006,23.45,,17.966576787777
2009-12-01,20.085165798349,,25.31339029903,,22.090866144057,21.237428895427,42.882482987416154,190.92594990457388,35.003630357008,36.4,24.367713785274,26.065667915291,31.193279310375,23.96,,18.374436745637
2009-12-02,20.119277832653,,25.218289985169,,22.010858982972,21.221836069513,42.96855782279837,188.63116685283623,35.450664672411,36.5,24.544233279273,26.016269934403,31.164818289106,23.91,,18.58873604553
2009-12-03,20.262548376731,,25.250418469581,,21.850844660802,21.143871939941,41.69465025914168,187.52967098800212,35.324145526542,36.0,24.762296556187,25.802212017221,30.73078771476,23.91,,18.726993658364
2009-12-04,20.371706886505,,24.844314426605,,21.930851821887,20.964554441925,42.01312715005585,183.85801810522187,35.880829768364,36.5,24.713838050206,26.008036937588,31.086550480618,24.95,,18.67169061323
2009-12-07,20.385351700226,,24.282708519073,,21.904182768192,20.917775964182,42.3660339751229,183.49085281694383,36.100129621203,36.37,24.584615367591,25.57168810641,31.221740331644,24.72,,18.889446353444
2009-12-08,20.187501901262,,24.400941341711,,21.539705701027,20.75405129208,42.262744172664256,181.3796524093452,36.159171889276,36.08,24.406934178994,25.365863186043,30.609828374369,24.5,,18.73518955323
2009-12-09,19.955540067993,,25.42005686728,,21.779727184282,20.898284931789,42.779193184957506,184.0416007493609,35.627791476627,35.85,24.624997455908,25.094174291158,30.894438587055,23.74,,18.777259589652
2009-12-10,20.25572596987,,25.243992772699,,22.268659835358,21.077602429804,43.11488504294812,187.80504495421067,35.998914304509,35.8,24.592691785254,25.118873281602,30.980495519052,23.44,,18.917493044392
2009-12-11,20.221613935566,,25.017808242434,,22.037528036667,20.960656235446,43.218174845406764,188.4475842086972,35.425360843237,35.38,24.624997455908,25.102407287973,30.865752943056,23.63,,19.506473554299
2009-12-14,20.446753361974,,25.314675438406,,22.224211412533,20.964554441925,43.29564219725075,191.66028048112992,35.391622404339,35.78,24.713838050206,24.888349370791,30.908781409054,24.56,,19.744870427356
2009-12-15,20.398996513948,,24.953551273608,,22.917606808604,21.046416777976,42.7361557672664,194.78118543149316,34.953022698661,36.36,24.592691785254,25.225902240193,30.765353189059,24.45,,19.702800390934
2009-12-16,20.310305224757,,25.064073259988,,23.228745768379,21.003536506711,42.61489387412864,198.26925567013444,35.290407087644,37.86,24.786525809177,25.719882049074,30.758181778059,24.52,,19.45739184514
2009-12-17,20.085165798349,,24.656684077636,,22.988724285124,20.886590312353,42.07787691880425,192.76177634596402,35.138584112601,37.01,24.608844620581,25.143572272046,30.320725707072,24.19,,19.464403517877
2009-12-18,20.057876170905,,25.115478835048,,23.139848922729,20.793033356866,42.31173914128423,194.68939410942366,34.893980430588,37.34,24.939977744783,25.151805268861,30.378096995071,24.61,,19.632683663565
2009-12-21,20.405818920809,,25.47531786047,,23.210966399249,21.019129332625,42.25110819471534,195.2401420418407,34.26981931097,37.28,25.133811768706,25.349397192413,30.672124846062,25.02,,19.716823736408
2009-12-22,20.590023906052,,25.749052547665,,23.388760090549,21.097093462197,42.99600268113304,205.0618135032779,34.480684554084,37.34,25.295340121976,25.357630189228,30.772524600059,25.0,,19.632683663565
2009-12-23,20.671892788382,,25.972666799177,,23.397649775114,21.085398842762,43.26451115879524,213.50661513367254,34.809634333343,36.93,25.343798627956,25.793979020406,30.693639079061,25.3,,19.786940463778
2009-12-24,20.692360008965,,26.864553526472,,23.415429144244,21.108788081633,43.351126796750776,213.50661513367254,34.910849650038,37.17,25.594167575524,25.991570943959,30.844238710056,25.88,,20.004302318625
2009-12-28,20.740116856991,,27.194834346234,,23.477656936199,21.25691992782,43.65428152959519,213.96557174402005,35.298841697368,37.19,25.343798627956,26.040968924847,30.958981286053,25.44,,20.046372355047
2009-12-29,20.692360008965,,26.872264362731,,23.442098197939,21.151668352898,43.5936505830263,211.48720604814338,35.281972477919,37.21,25.287263704312,25.991570943959,30.994838341052,25.51,,19.948208936729
2009-12-30,21.21768533725,,27.198689764364,,23.388760090549,21.260818134299,43.75822029514185,208.54988374191916,35.163887941775,37.18,25.650702499168,26.123298892994,31.023523985051,25.52,,19.920162245781
2009-12-31,21.197218116668,,27.081999108977,,23.175407660989,21.046416777976,43.65428152959519,204.23569160465235,35.003630357008,36.78,25.505326981226,25.777513026777,30.707981901061,25.41,,19.59762529988
2010-01-04,21.354133474467,,27.503267796595,,23.67322999663,21.22963248247,42.675524820697525,215.52602421920167,35.484403111309,37.09,25.578014740197,25.909240975812,30.71515331206,25.67,,19.464403517877
2010-01-05,21.122171641198,,27.550817953526,,23.504325989894,21.058111397411,41.71409123939095,225.43948700270838,35.703702964148,37.7,25.53763265188,26.049201921661,30.550210859065,25.28,,19.38727511777
2010-01-06,21.047125165729,,27.112585426138,,23.282083875769,21.175057591769,41.14242802888435,239.75893324555145,36.083260401754,37.62,25.489174145899,25.983337947144,30.478496749068,25.34,,19.254053335767
2010-01-07,21.019835538285,,27.062464990454,,22.908717124039,21.350476883307,41.37629025136433,245.81716050213888,36.049521962856,36.89,25.287263704312,25.711649052259,30.464153927068,25.48,,19.071749844606
2010-01-08,21.013013131425,,27.242384503165,,23.157628291859,21.459626664707,41.14242802888435,246.1843257904169,35.906133597538,36.69,25.432639222254,25.390562176487,30.421125461069,26.26,,18.938528062603
2010-01-11,21.026657945146,,27.002063439758,,23.415429144244,21.568776446108,41.58416778245764,251.32463982630927,35.87239515864,36.21,25.287263704312,25.407028170116,30.557382270065,26.25,,19.092784862817
2010-01-12,20.774228891295,,26.694915128773,,23.575443466415,21.506405142451,41.67078342041319,247.10223901111198,35.644660696076,35.66,24.237329408062,25.135339275231,30.342239940072,25.89,,19.071749844606
2010-01-13,20.937966655955,,27.07146096609,,24.037707063795,21.709111879338,41.80936844114206,250.4067266056142,36.049521962856,36.28,24.229252990398,25.242368233822,30.564553681065,26.25,,19.197959953871
2010-01-14,21.251797371554,,26.914673962156,,24.1888317014,21.73267032956,42.20780037573757,250.03956131733617,36.37003713239,35.9,24.205023737408,25.30823220834,30.478496749068,26.6,,19.268076681241
2010-01-15,20.760584077573,,26.464875180379,,23.931030849015,21.787640046744,41.75739905836873,241.8701336531501,36.108564230928,35.87,23.389305553398,25.143572272046,30.313554296073,26.08,,19.169913262923
2010-01-19,21.013013131425,,27.635637152376,,24.331066654441,22.066415041034,42.28575444989756,250.4985179276837,36.901417545039,36.95,23.801202854234,25.143572272046,30.772524600059,26.17,,19.415321808718
2010-01-20,20.89703221479,,27.209613449064,,24.126603909445,22.082120674516,42.216461939533126,246.91865636697293,36.698986911649,36.49,23.365076300407,25.439960157375,30.363754173071,26.12,,19.050714826395
2010-01-21,20.821985739321,,26.740152034826,,23.628781573805,21.815124905336,41.93063033427982,232.3238361579214,36.344733303216,35.82,23.470069730032,25.061242303899,30.227497364075,25.69,,18.59495609849
2010-01-22,19.900960813106,,25.413631170397,,23.699899050325,21.402852026455,41.48022901691098,227.64247873237656,35.57718381828,34.38,22.420135433782,25.085941294343,29.524699086097,25.1,,18.076092315953
2010-01-25,20.09198820521,,26.097967888387,,24.09993485575,21.477453785491,41.95661502566649,231.2223402930873,35.324145526542,34.16,22.622045875368,24.509631517315,29.596413196095,24.75,,18.167244061534
2010-01-26,19.982829695436,,26.466160319755,,24.393294446396,21.391072801344,42.05189222741758,230.12084442825324,35.281972477919,33.94,22.290912751166,24.39436956191,29.445813565099,24.38,,18.216325770693
2010-01-27,19.900960813106,,26.715991414548,,24.233280124226,21.163341115868,42.40701634303533,230.67159236067027,35.366318575165,33.14,22.371676927801,24.493165523686,29.4171279211,24.47,,18.22333744343
2010-01-28,19.573485283785,,25.611542634379,,24.251059493356,21.182973157719,42.294416013693116,225.25590435856938,34.826503552792,32.89,21.92747395631,24.65782545998,29.173299947107,23.79,,18.041033952268
2010-01-29,19.123206430969,,24.682772406979,,24.233280124226,20.78640591232,42.675524820697525,193.40431560045056,34.573465261054,32.3,21.774022020704,24.674291453609,29.252185468105,23.79,,17.914823843003
2010-02-01,19.873671185662,,25.025519078693,,24.668874667911,20.943462247131,42.45898572580866,198.26925567013444,34.742157455546,32.48,22.226301409858,24.830718393088,29.452984976099,23.81,,17.872753806581
